GeneID	Tsil	Trepl	Length
XP_012236139.1	276.333333333	986.666666667	1263
XP_012236140.1	460.333333333	1825.66666667	2286
XP_012236141.1	97.3333333333	373.666666667	471
XP_012236145.1	2946.66666667	10949.3333333	13896
XP_012236162.1	308.333333333	1182.66666667	1491
XP_012236171.1	211.0	836.0	1047
XP_012236172.1	618.0	2439.0	3057
XP_012236176.1	183.0	708.0	891
XP_012236185.1	1716.0	7389.0	9105
XP_012236186.1	472.0	1745.0	2217
XP_012236188.1	908.0	3136.0	4044
XP_012236189.1	426.0	1674.0	2100
XP_012236191.1	124.0	413.0	537
XP_012236193.1	417.333333333	1691.66666667	2109
XP_012236195.1	241.333333333	859.666666667	1101
XP_012236197.1	181.0	659.0	840
XP_012236198.1	143.666666667	567.333333333	711
XP_012236200.1	2306.33333333	9513.66666667	11820
XP_012236201.1	255.333333333	857.666666667	1113
XP_012236203.1	85.6666666667	319.333333333	405
XP_012236204.1	42.6666666667	152.333333333	195
XP_012236205.1	953.333333333	3933.66666667	4887
XP_012236207.1	354.0	1329.0	1683
XP_012236213.1	217.666666667	949.333333333	1167
XP_012236214.1	467.0	1783.0	2250
XP_012236216.1	163.666666667	667.333333333	831
XP_012236218.1	207.666666667	836.333333333	1044
XP_012236224.1	1414.66666667	4708.33333333	6123
XP_012236230.1	715.0	2378.0	3111
XP_012236231.1	260.0	943.0	1203
XP_012236234.1	591.666666667	2204.33333333	2796
XP_012236235.1	673.0	2459.0	3132
XP_012236238.1	345.0	1281.0	1626
XP_012236239.1	213.666666667	821.333333333	1035
XP_012236241.1	977.0	3103.0	4080
XP_012236245.1	221.0	874.0	1095
XP_012236247.1	140.666666667	597.333333333	738
XP_012236248.1	322.0	1097.0	1419
XP_012236251.1	1295.0	4453.0	5748
XP_012236256.1	71.6666666667	315.333333333	387
XP_012236260.1	198.666666667	815.333333333	1014
XP_012236261.1	196.666666667	772.333333333	969
XP_012236262.1	400.0	1694.0	2094
XP_012236265.1	442.333333333	1507.66666667	1950
XP_012236266.1	495.0	1866.0	2361
XP_012236267.1	71.3333333333	288.666666667	360
XP_012236268.1	268.333333333	1006.66666667	1275
XP_012236274.1	1497.66666667	5471.33333333	6969
XP_012236280.1	269.666666667	1029.33333333	1299
XP_012236281.1	303.0	1200.0	1503
XP_012236282.1	251.666666667	891.333333333	1143
XP_012236284.1	165.333333333	656.666666667	822
XP_012236287.1	153.333333333	554.666666667	708
XP_012236288.1	128.0	385.0	516
XP_012236289.1	416.0	1594.0	2010
XP_012236290.1	103.0	500.0	603
XP_012236292.1	89.6666666667	360.333333333	450
XP_012236293.1	3494.33333333	12792.6666667	16287
XP_012236294.1	233.0	850.0	1083
XP_012236297.1	837.333333333	3020.66666667	3858
XP_012236302.1	204.333333333	800.666666667	1005
XP_012236303.1	407.666666667	1836.33333333	2244
XP_012236304.1	314.0	1285.0	1599
XP_012236305.1	193.666666667	616.333333333	810
XP_012236306.1	196.0	791.0	987
XP_012236307.1	519.333333333	1982.66666667	2502
XP_012236310.1	192.333333333	692.666666667	885
XP_012236311.1	2404.33333333	9634.66666667	12039
XP_012236316.1	568.0	2324.0	2892
XP_012236317.1	323.666666667	1164.33333333	1488
XP_012236318.1	580.0	2120.0	2700
XP_012236319.1	470.0	1585.0	2055
XP_012236322.1	155.0	601.0	756
XP_012236325.1	623.666666667	2259.33333333	2883
XP_012236329.1	310.0	1115.0	1425
XP_012236343.1	333.666666667	1193.33333333	1527
XP_012236348.1	613.333333333	2542.66666667	3156
XP_012236351.1	188.333333333	765.666666667	954
XP_012236353.1	160.666666667	661.333333333	822
XP_012236354.1	966.666666667	3548.33333333	4515
XP_012236358.1	102.333333333	401.666666667	504
XP_012236360.1	348.0	1269.0	1617
XP_012236361.1	87.3333333333	353.666666667	441
XP_012236363.1	313.666666667	1261.33333333	1575
XP_012236369.1	165.0	633.0	798
XP_012236370.1	98.0	376.0	474
XP_012236373.1	584.0	2164.0	2748
XP_012236376.1	76.3333333333	244.666666667	321
XP_012236381.1	378.0	1695.0	2073
XP_012236384.1	1559.33333333	6963.66666667	8523
XP_012236386.1	311.0	1120.0	1431
XP_012236392.1	201.333333333	686.666666667	888
XP_012236398.1	1055.33333333	3975.66666667	5031
XP_012236401.1	371.333333333	1449.66666667	1821
XP_012236402.1	717.0	2853.0	3570
XP_012236407.1	302.333333333	1101.66666667	1404
XP_012236409.1	109.0	494.0	603
XP_012236412.1	1726.33333333	6181.66666667	7908
XP_012236416.1	157.333333333	631.666666667	789
XP_012236418.1	466.666666667	1561.33333333	2028
XP_012236424.1	265.0	1010.0	1275
XP_012236429.1	254.666666667	978.333333333	1233
XP_012236431.1	1150.66666667	4447.33333333	5598
XP_012236432.1	463.666666667	1708.33333333	2172
XP_012236433.1	342.333333333	1427.66666667	1770
XP_012236441.1	119.333333333	519.666666667	639
XP_012236443.1	954.333333333	3572.66666667	4527
XP_012236446.1	574.666666667	2188.33333333	2763
XP_012236451.1	98.3333333333	417.666666667	516
XP_012236453.1	449.333333333	1809.66666667	2259
XP_012236456.1	286.0	1217.0	1503
XP_012236457.1	221.666666667	1008.33333333	1230
XP_012236458.1	523.666666667	1954.33333333	2478
XP_012236461.1	378.0	1392.0	1770
XP_012236462.1	205.666666667	772.333333333	978
XP_012236470.1	718.0	2624.0	3342
XP_012236475.1	277.666666667	868.333333333	1146
XP_012236476.1	352.666666667	1102.33333333	1455
XP_012236477.1	338.0	1294.0	1632
XP_012236482.1	191.0	778.0	969
XP_012236484.1	773.666666667	2682.33333333	3456
XP_012236494.1	170.333333333	717.666666667	888
XP_012236496.1	64.6666666667	241.333333333	306
XP_012236498.1	1466.0	5278.0	6744
XP_012236504.1	349.666666667	1399.33333333	1749
XP_012236506.1	347.666666667	1260.33333333	1608
XP_012236511.1	771.333333333	2951.66666667	3723
XP_012236515.1	506.666666667	1785.33333333	2292
XP_012236519.1	431.666666667	1461.33333333	1893
XP_012236525.1	708.333333333	3035.66666667	3744
XP_012236529.1	421.333333333	1576.66666667	1998
XP_012236531.1	79.6666666667	331.333333333	411
XP_012236532.1	180.666666667	689.333333333	870
XP_012236548.1	379.666666667	1300.33333333	1680
XP_012236550.1	209.0	802.0	1011
XP_012236555.1	655.666666667	2329.33333333	2985
XP_012236559.1	315.666666667	1115.33333333	1431
XP_012236562.1	1143.66666667	4142.33333333	5286
XP_012236564.1	322.0	1208.0	1530
XP_012236566.1	344.333333333	1242.66666667	1587
XP_012236568.1	731.666666667	2421.33333333	3153
XP_012236569.1	95.3333333333	327.666666667	423
XP_012236570.1	178.333333333	682.666666667	861
XP_012236579.1	2379.0	8580.0	10959
XP_012236588.1	140.666666667	510.333333333	651
XP_012236606.1	812.0	2725.0	3552
XP_012236610.1	296.333333333	1176.66666667	1473
XP_012236618.1	159.333333333	581.666666667	741
XP_012236624.1	74.0	298.0	372
XP_012236627.1	196.0	686.0	882
XP_012236628.1	273.333333333	971.666666667	1245
XP_012236630.1	1130.66666667	4152.33333333	5283
XP_012236635.1	620.333333333	2235.66666667	2856
XP_012236637.1	522.666666667	1982.33333333	2505
XP_012236643.1	312.0	1182.0	1494
XP_012236645.1	300.0	1155.0	1455
XP_012236647.1	337.333333333	1291.66666667	1629
XP_012236652.1	2273.33333333	8085.66666667	10359
XP_012236655.1	177.666666667	749.333333333	927
XP_012236662.1	605.0	2404.0	3009
XP_012236663.1	504.0	1908.0	2412
XP_012236664.1	163.0	680.0	843
XP_012236666.1	315.333333333	1304.66666667	1620
XP_012236667.1	279.333333333	923.666666667	1203
XP_012236668.1	228.666666667	920.333333333	1149
XP_012236672.1	870.0	3396.0	4266
XP_012236676.1	278.333333333	1182.66666667	1461
XP_012236678.1	128.333333333	555.666666667	684
XP_012236679.1	161.333333333	699.666666667	861
XP_012236682.1	230.0	889.0	1119
XP_012236683.1	180.666666667	749.333333333	930
XP_012236685.1	176.333333333	675.666666667	852
XP_012236689.1	965.0	3967.0	4932
XP_012236698.1	1130.66666667	3786.33333333	4917
XP_012236702.1	942.333333333	3104.66666667	4047
XP_012236712.1	780.666666667	3011.33333333	3792
XP_012236714.1	453.666666667	1661.33333333	2115
XP_012236717.1	367.666666667	1375.33333333	1743
XP_012236720.1	482.666666667	1896.33333333	2379
XP_012236721.1	289.333333333	1033.66666667	1323
XP_012236724.1	588.666666667	2156.33333333	2745
XP_012236728.1	308.0	1255.0	1563
XP_012236732.1	229.333333333	1003.66666667	1233
XP_012236734.1	216.333333333	746.666666667	963
XP_012236739.1	576.0	2349.0	2925
XP_012236741.1	489.333333333	1904.66666667	2394
XP_012236743.1	249.666666667	1073.33333333	1323
XP_012236746.1	1185.33333333	3962.66666667	5148
XP_012236749.1	534.666666667	1772.33333333	2322
XP_012236755.1	357.666666667	1175.33333333	1533
XP_012236759.1	217.333333333	751.666666667	969
XP_012236762.1	1356.33333333	5006.66666667	6363
XP_012236763.1	129.666666667	452.333333333	582
XP_012236765.1	375.666666667	1265.33333333	1659
XP_012236766.1	221.333333333	720.666666667	942
XP_012236770.1	196.666666667	715.333333333	912
XP_012236771.1	336.333333333	1235.66666667	1572
XP_012236772.1	143.666666667	564.333333333	708
XP_012236773.1	370.0	1574.0	1944
XP_012236774.1	88.3333333333	301.666666667	390
XP_012236775.1	142.333333333	592.666666667	735
XP_012236777.1	271.0	866.0	1137
XP_012236778.1	177.666666667	695.333333333	873
XP_012236781.1	605.0	2278.0	2883
XP_012236786.1	329.0	1345.0	1674
XP_012236788.1	318.333333333	1250.66666667	1569
XP_012236790.1	292.333333333	1156.66666667	1449
XP_012236792.1	80.6666666667	261.333333333	342
XP_012236794.1	493.333333333	1642.66666667	2136
XP_012236795.1	267.666666667	818.333333333	1086
XP_012236796.1	891.0	3066.0	3957
XP_012236798.1	339.0	1230.0	1569
XP_012236799.1	405.666666667	1451.33333333	1857
XP_012236803.1	387.333333333	1661.66666667	2049
XP_012236805.1	289.333333333	1150.66666667	1440
XP_012236810.1	203.0	829.0	1032
XP_012236811.1	637.0	2432.0	3069
XP_012236816.1	89.3333333333	366.666666667	456
XP_012236821.1	428.666666667	1749.33333333	2178
XP_012236823.1	359.666666667	1428.33333333	1788
XP_012236825.1	344.666666667	1254.33333333	1599
XP_012236827.1	208.333333333	934.666666667	1143
XP_012236828.1	120.0	477.0	597
XP_012236835.1	387.333333333	1271.66666667	1659
XP_012236843.1	328.0	1220.0	1548
XP_012236849.1	167.0	709.0	876
XP_012236850.1	301.333333333	1300.66666667	1602
XP_012236851.1	211.333333333	760.666666667	972
XP_012236852.1	80.6666666667	372.333333333	453
XP_012236853.1	241.333333333	688.666666667	930
XP_012236854.1	465.666666667	1319.33333333	1785
XP_012236856.1	181.0	536.0	717
XP_012236857.1	299.0	904.0	1203
XP_012236859.1	335.0	1258.0	1593
XP_012236861.1	683.0	2383.0	3066
XP_012236865.1	613.333333333	1984.66666667	2598
XP_012236875.1	527.666666667	2046.33333333	2574
XP_012236880.1	311.0	1315.0	1626
XP_012236885.1	336.666666667	1238.33333333	1575
XP_012236892.1	570.666666667	2048.33333333	2619
XP_012236896.1	115.666666667	442.333333333	558
XP_012236897.1	260.0	961.0	1221
XP_012236898.1	213.0	831.0	1044
XP_012236899.1	133.333333333	571.666666667	705
XP_012236902.1	450.333333333	1505.66666667	1956
XP_012236905.1	208.333333333	994.666666667	1203
XP_012236910.1	649.333333333	2230.66666667	2880
XP_012236925.1	873.0	2964.0	3837
XP_012236926.1	610.0	2420.0	3030
XP_012236927.1	198.666666667	746.333333333	945
XP_012236933.1	869.666666667	3123.33333333	3993
XP_012236934.1	1503.33333333	5372.66666667	6876
XP_012236936.1	604.333333333	2275.66666667	2880
XP_012236941.1	384.666666667	1442.33333333	1827
XP_012236942.1	766.333333333	2614.66666667	3381
XP_012236943.1	227.333333333	927.666666667	1155
XP_012236955.1	259.666666667	1036.33333333	1296
XP_012236958.1	733.666666667	2698.33333333	3432
XP_012236961.1	327.333333333	1433.66666667	1761
XP_012236965.1	298.0	1163.0	1461
XP_012236966.1	315.333333333	1208.66666667	1524
XP_012236972.1	404.666666667	1320.33333333	1728
XP_012236973.1	386.666666667	1359.33333333	1746
XP_012236978.1	593.333333333	2382.66666667	2976
XP_012236981.1	542.666666667	1947.33333333	2490
XP_012236983.1	232.666666667	976.333333333	1209
XP_012236984.1	253.0	1139.0	1392
XP_012236985.1	180.0	765.0	945
XP_012236987.1	169.333333333	637.666666667	807
XP_012236988.1	158.0	625.0	783
XP_012236989.1	368.666666667	1407.33333333	1776
XP_012236990.1	103.0	383.0	486
XP_012236991.1	464.666666667	1914.33333333	2379
XP_012236992.1	203.333333333	783.666666667	987
XP_012236993.1	748.333333333	2623.66666667	3372
XP_012236994.1	760.0	2714.0	3474
XP_012236995.1	309.333333333	1160.66666667	1470
XP_012236996.1	264.333333333	941.666666667	1206
XP_012236998.1	140.666666667	597.333333333	738
XP_012237000.1	147.666666667	554.333333333	702
XP_012237001.1	201.333333333	833.666666667	1035
XP_012237002.1	219.333333333	794.666666667	1014
XP_012237003.1	55.6666666667	202.333333333	258
XP_012237004.1	395.333333333	1350.66666667	1746
XP_012237005.1	915.666666667	3734.33333333	4650
XP_012237006.1	543.0	2160.0	2703
XP_012237007.1	457.0	1568.0	2025
XP_012237024.1	198.666666667	785.333333333	984
XP_012237025.1	183.666666667	611.333333333	795
XP_012237026.1	104.0	487.0	591
XP_012237027.1	71.0	289.0	360
XP_012237028.1	233.0	913.0	1146
XP_012237030.1	536.0	2251.0	2787
XP_012237031.1	108.666666667	404.333333333	513
XP_012237032.1	386.666666667	1512.33333333	1899
XP_012237035.1	272.333333333	1011.66666667	1284
XP_012237037.1	739.666666667	2605.33333333	3345
XP_012237044.1	519.0	1551.0	2070
XP_012237049.1	254.0	1006.0	1260
XP_012237052.1	73.6666666667	292.333333333	366
XP_012237060.1	149.333333333	627.666666667	777
XP_012237072.1	2230.66666667	8185.33333333	10416
XP_012237073.1	558.666666667	2309.33333333	2868
XP_012237077.1	307.666666667	1123.33333333	1431
XP_012237078.1	235.333333333	757.666666667	993
XP_012237084.1	779.333333333	3063.66666667	3843
XP_012237085.1	247.0	923.0	1170
XP_012237087.1	240.666666667	893.333333333	1134
XP_012237089.1	126.333333333	530.666666667	657
XP_012237090.1	119.0	490.0	609
XP_012237093.1	290.333333333	1038.66666667	1329
XP_012237094.1	885.666666667	3260.33333333	4146
XP_012237097.1	435.0	1932.0	2367
XP_012237101.1	377.666666667	1353.33333333	1731
XP_012237112.1	280.333333333	1069.66666667	1350
XP_012237113.1	815.0	3124.0	3939
XP_012237119.1	379.0	1559.0	1938
XP_012237121.1	762.666666667	2978.33333333	3741
XP_012237122.1	289.333333333	1057.66666667	1347
XP_012237124.1	955.666666667	3523.33333333	4479
XP_012237125.1	131.666666667	519.333333333	651
XP_012237128.1	877.333333333	3088.66666667	3966
XP_012237131.1	267.333333333	1136.66666667	1404
XP_012237134.1	287.666666667	1077.33333333	1365
XP_012237140.1	604.333333333	2320.66666667	2925
XP_012237142.1	352.333333333	1426.66666667	1779
XP_012237143.1	243.0	963.0	1206
XP_012237147.1	415.666666667	1675.33333333	2091
XP_012237148.1	278.333333333	1089.66666667	1368
XP_012237149.1	1454.66666667	4737.33333333	6192
XP_012237151.1	117.333333333	443.666666667	561
XP_012237162.1	65.0	283.0	348
XP_012237163.1	1175.66666667	4215.33333333	5391
XP_012237164.1	744.333333333	2579.66666667	3324
XP_012237170.1	313.0	1136.0	1449
XP_012237171.1	424.333333333	1471.66666667	1896
XP_012237174.1	86.0	337.0	423
XP_012237175.1	378.666666667	1550.33333333	1929
XP_012237177.1	1651.0	5954.0	7605
XP_012237178.1	76.3333333333	328.666666667	405
XP_012237179.1	635.666666667	2403.33333333	3039
XP_012237186.1	436.333333333	1495.66666667	1932
XP_012237187.1	450.666666667	1571.33333333	2022
XP_012237188.1	661.0	2396.0	3060
XP_012237190.1	377.0	1552.0	1929
XP_012237191.1	275.0	1009.0	1284
XP_012237192.1	274.666666667	946.333333333	1221
XP_012237203.1	81.6666666667	380.333333333	462
XP_012237205.1	1051.0	3695.0	4746
XP_012237208.1	102.0	372.0	474
XP_012237210.1	274.666666667	943.333333333	1218
XP_012237212.1	267.0	1002.0	1269
XP_012237214.1	127.333333333	454.666666667	582
XP_012237218.1	584.333333333	2127.66666667	2712
XP_012237221.1	155.0	643.0	798
XP_012237222.1	297.0	1170.0	1467
XP_012237224.1	247.333333333	919.666666667	1167
XP_012237225.1	214.0	809.0	1023
XP_012237228.1	87.0	303.0	390
XP_012237229.1	207.333333333	755.666666667	963
XP_012237230.1	269.0	976.0	1245
XP_012237232.1	279.333333333	1064.66666667	1344
XP_012237236.1	279.333333333	1097.66666667	1377
XP_012237239.1	108.333333333	395.666666667	504
XP_012237241.1	151.333333333	520.666666667	672
XP_012237243.1	280.666666667	946.333333333	1227
XP_012237246.1	153.666666667	377.333333333	531
XP_012237247.1	835.0	2906.0	3744
XP_012237248.1	1464.66666667	5825.33333333	7290
XP_012237249.1	416.333333333	1356.66666667	1815
XP_012237250.1	82.3333333333	235.666666667	318
XP_012237251.1	253.666666667	904.333333333	1158
XP_012237252.1	200.333333333	711.666666667	912
XP_012237253.1	358.0	1160.0	1518
XP_012237254.1	353.666666667	1161.33333333	1515
XP_012237255.1	242.666666667	873.333333333	1116
XP_012237256.1	306.333333333	911.666666667	1218
XP_012237257.1	336.0	1134.0	1470
XP_012237258.1	1279.33333333	4465.66666667	5745
XP_012237260.1	59.3333333333	228.666666667	288
XP_012237261.1	148.666666667	628.333333333	777
XP_012237262.1	119.333333333	375.666666667	495
XP_012237270.1	623.0	2224.0	2847
XP_012237274.1	295.0	1208.0	1503
XP_012237282.1	273.0	990.0	1263
XP_012237290.1	333.333333333	1310.66666667	1644
XP_012237295.1	391.333333333	1375.66666667	1767
XP_012237302.1	217.333333333	760.666666667	978
XP_012237303.1	226.666666667	808.333333333	1035
XP_012237304.1	98.6666666667	339.333333333	438
XP_012237308.1	1395.66666667	4769.33333333	6165
XP_012237310.1	805.0	3014.0	3819
XP_012237314.1	178.333333333	751.666666667	930
XP_012237317.1	111.333333333	419.666666667	531
XP_012237320.1	695.333333333	2457.66666667	3153
XP_012237322.1	489.0	1743.0	2232
XP_012237323.1	415.333333333	1462.66666667	1878
XP_012237326.1	144.0	522.0	666
XP_012237327.1	343.666666667	1276.33333333	1620
XP_012237328.1	860.333333333	2976.66666667	3837
XP_012237339.1	401.333333333	1668.66666667	2070
XP_012237340.1	417.666666667	1742.33333333	2160
XP_012237348.1	787.0	2738.0	3525
XP_012237358.1	720.333333333	2501.66666667	3222
XP_012237360.1	294.0	1185.0	1479
XP_012237371.1	333.333333333	1124.66666667	1458
XP_012237373.1	234.666666667	917.333333333	1152
XP_012237378.1	298.666666667	1156.33333333	1455
XP_012237382.1	379.666666667	1570.33333333	1950
XP_012237387.1	188.666666667	624.333333333	813
XP_012237389.1	131.666666667	420.333333333	552
XP_012237396.1	227.333333333	921.666666667	1149
XP_012237398.1	543.666666667	2261.33333333	2805
XP_012237402.1	203.666666667	714.333333333	918
XP_012237404.1	121.333333333	505.666666667	627
XP_012237405.1	142.666666667	556.333333333	699
XP_012237407.1	368.0	1258.0	1626
XP_012237411.1	456.666666667	1529.33333333	1986
XP_012237412.1	683.0	2515.0	3198
XP_012237416.1	420.333333333	1256.66666667	1722
XP_012237418.1	221.333333333	798.666666667	1020
XP_012237419.1	106.0	398.0	504
XP_012237423.1	142.666666667	580.333333333	723
XP_012237424.1	97.6666666667	394.333333333	492
XP_012237425.1	431.666666667	1923.33333333	2355
XP_012237430.1	105.666666667	410.333333333	516
XP_012237432.1	226.666666667	844.333333333	1071
XP_012237433.1	39.3333333333	161.666666667	201
XP_012237436.1	159.333333333	563.666666667	723
XP_012237437.1	609.0	2226.0	2835
XP_012237442.1	312.666666667	1040.33333333	1353
XP_012237443.1	169.666666667	673.333333333	843
XP_012237444.1	316.333333333	1165.66666667	1482
XP_012237446.1	249.666666667	953.333333333	1203
XP_012237447.1	187.333333333	781.666666667	969
XP_012237448.1	188.666666667	714.333333333	903
XP_012237451.1	79.6666666667	328.333333333	408
XP_012237453.1	54.3333333333	215.666666667	270
XP_012237454.1	575.333333333	2355.66666667	2931
