XP	gamma	FW	QG	FQ	WG	FoldChange.FW	FoldChange.QG	FoldChange.FQ	FoldChange.WG
XP_003492558.1	0.440656743	0.926584284	2.38E-10	0.749757983	2.58E-10	-1.005292743	1.411980511	1.019305121	1.446856487
XP_012246794.1	0.44058609	0.902692572	1.36E-05	0.030942803	0.018876241	-1.007750862	1.268531765	-1.123566999	1.137772808
XP_012246794.1	0.44058609	0.245713436	0.470887181	0.113366262	0.79276524	-1.007750862	1.268531765	-1.123566999	1.137772808
XP_012242470.1	0.439792767	0.78281865	0.162867592	0.223035346	0.862033543	1.030549693	1.142966972	-1.130965064	-1.019728241
XP_012242470.1	0.439792767	0.839041645	0.447097103	0.539370351	0.780832906	1.030549693	1.142966972	-1.130965064	-1.019728241
XP_012242470.1	0.439792767	0.510979744	0.416417123	0.189761704	0.14569036	1.030549693	1.142966972	-1.130965064	-1.019728241
XP_012245971.1	0.439786453	0.409884896	2.93E-09	0.013449287	0.002065226	1.058323825	1.537097601	-1.177654662	1.233289165
XP_012245971.1	0.439786453	0.538002922	0.097623362	0.15534599	0.447207373	1.058323825	1.537097601	-1.177654662	1.233289165
XP_012245971.1	0.439786453	0.969394979	0.700060294	0.914737076	0.780520177	1.058323825	1.537097601	-1.177654662	1.233289165
XP_012245971.1	0.439786453	0.047571621	2.43E-14	0.274557425	3.82E-08	1.058323825	1.537097601	-1.177654662	1.233289165
XP_003488814.1	0.439696278	0.003124366	0.001928304	0.012352514	0.020302628	1.121666223	1.127517128	-1.103410388	-1.097684578
XP_003488814.1	0.439696278	0.022241837	0.379349795	0.358247283	0.021784908	1.121666223	1.127517128	-1.103410388	-1.097684578
XP_003494365.2	0.438718079	0.497343443	0.513733067	0.353044347	0.324901427	1.04796746	1.045737363	-1.068334235	-1.070612521
XP_003494365.2	0.438718079	0.745599177	0.148194276	0.080423674	0.518773331	1.04796746	1.045737363	-1.068334235	-1.070612521
XP_003494365.2	0.438718079	0.143811277	0.47245773	0.470434692	0.003343738	1.04796746	1.045737363	-1.068334235	-1.070612521
XP_003494365.2	0.438718079	0.965399183	0.668282072	0.444124944	0.769143193	1.04796746	1.045737363	-1.068334235	-1.070612521
XP_003494365.2	0.438718079	0.076174221	0.164088907	0.481474374	0.271416005	1.04796746	1.045737363	-1.068334235	-1.070612521
XP_003494365.2	0.438718079	0.876642259	0.820133556	0.20915024	0.089097779	1.04796746	1.045737363	-1.068334235	-1.070612521
XP_003494365.2	0.438718079	0.234714466	0.441441309	0.396060857	0.004273684	1.04796746	1.045737363	-1.068334235	-1.070612521
XP_003494365.2	0.438718079	0.305403378	0.144513379	0.617338179	0.002712657	1.04796746	1.045737363	-1.068334235	-1.070612521
XP_003493164.1	0.438638779	0.742321557	1.02E-07	0.480498866	2.47E-05	-1.037534241	-1.759345669	1.08263222	-1.566274185
XP_003493164.1	0.438638779	0.147839571	0.03637967	0.147421513	0.407908704	-1.037534241	-1.759345669	1.08263222	-1.566274185
XP_003493164.1	0.438638779	0.022443155	0.02046338	0.049430217	0.056672589	-1.037534241	-1.759345669	1.08263222	-1.566274185
XP_003487239.1	0.438375636	0.1225305	1.22E-07	0.83153536	0.000274043	-1.046318936	-1.179787548	1.008091182	-1.118510092
XP_003490153.1	0.437839583	0.504995099	0.924982311	0.600925988	0.250273899	-1.046914168	-1.007071744	1.04048585	1.081650224
XP_003492222.1	0.437381498	0.024513175	0.000531778	0.018857432	0.285682401	1.132826669	1.214154559	-1.142194022	-1.065686276
XP_003492222.1	0.437381498	0.047200788	0.040567935	0.084309456	0.099230154	1.132826669	1.214154559	-1.142194022	-1.065686276
XP_003492222.1	0.437381498	0.012182793	0.158212955	0.477381736	0.070732003	1.132826669	1.214154559	-1.142194022	-1.065686276
XP_003487899.1	0.43706471	0.546927442	0.155469515	0.346623744	0.330417309	-1.02551513	1.056962663	-1.040921083	1.04131929
XP_003487899.1	0.43706471	0.42000405	0.081160318	0.271967605	0.182136538	-1.02551513	1.056962663	-1.040921083	1.04131929
XP_003489013.1	0.437063135	0.294815938	0.481169316	0.91325543	0.108472144	-1.071036182	1.048219477	-1.009423256	1.112200437
XP_012245138.1	0.436691731	0.225892298	0.009186614	0.897506107	0.14816444	-1.092384642	-1.202598876	-1.012401189	-1.114545633
XP_012248968.1	0.436685964	0.792933705	0.633890224	0.057773419	0.037228269	1.021172569	1.036486217	1.144259069	1.16141854
XP_012248968.1	0.436685964	0.258028976	0.716931164	0.077669718	0.326891817	1.021172569	1.036486217	1.144259069	1.16141854
XP_012248968.1	0.436685964	0.22037423	0.956235851	0.130151054	0.007681894	1.021172569	1.036486217	1.144259069	1.16141854
XP_012248968.1	0.436685964	0.478025829	0.651224021	0.023531182	0.000718695	1.021172569	1.036486217	1.144259069	1.16141854
XP_003494369.1	0.436623317	0.531046102	0.510623615	0.249224213	0.011901482	1.031211034	-1.032333481	-1.057920707	-1.126213379
XP_003494369.1	0.436623317	0.531046102	0.510623615	0.249224213	0.011901482	1.031211034	-1.032333481	-1.057920707	-1.126213379
XP_003484783.1	0.436303415	0.590296857	0.250350842	0.579979544	0.020166396	-1.028595326	1.057853567	1.031743211	1.122643125
XP_003485135.1	0.436108485	0.768028737	0.003107765	0.298745871	0.160141834	1.023717281	1.226543969	-1.081403181	1.107937964
XP_012242130.1	0.436079506	0.465502948	0.052464796	0.926915752	0.340950587	1.04641889	1.119217234	-1.007436612	1.06167377
XP_003490311.1	0.435504725	0.158606957	0.001525542	0.154992581	0.832662751	1.110042561	1.260720709	-1.115232582	1.018389252
XP_003494140.1	0.435453383	0.335575547	0.244069217	0.783258947	0.63757801	-1.030724653	-1.036462782	-1.010621299	-1.016247511
XP_012246715.1	0.435183997	0.483830921	0.126010462	0.652216092	0.006484381	-1.046524438	1.097834182	1.03339955	1.187283386
XP_012246715.1	0.435183997	0.684733471	0.107919063	0.813246859	0.022224374	-1.046524438	1.097834182	1.03339955	1.187283386
XP_012246715.1	0.435183997	0.051035492	0.000195828	0.357893318	0.462837463	-1.046524438	1.097834182	1.03339955	1.187283386
XP_012236141.1	0.434198111	0.288935283	0.000432472	0.116321485	4.71E-08	-1.082481976	1.291901406	1.125260829	1.573632244
XP_012236141.1	0.434198111	0.121155058	0.011564443	0.091339999	2.52E-07	-1.082481976	1.291901406	1.125260829	1.573632244
XP_012236141.1	0.434198111	0.004300187	0.499390437	0.008280831	5.02E-08	-1.082481976	1.291901406	1.125260829	1.573632244
XP_012236141.1	0.434198111	0.04540793	0.000207519	0.189338999	1.98E-09	-1.082481976	1.291901406	1.125260829	1.573632244
XP_003489344.1	0.434066185	0.034605183	4.57E-06	0.036057495	0.642470302	1.130121119	1.319550233	-1.13242048	1.031082039
XP_003489344.1	0.434066185	0.396394921	3.04E-05	0.369418073	0.021239905	1.130121119	1.319550233	-1.13242048	1.031082039
XP_003489344.1	0.434066185	0.292142976	8.97E-06	0.191025882	0.041021603	1.130121119	1.319550233	-1.13242048	1.031082039
XP_012247248.1	0.433852073	0.001609718	0.777571324	0.667661983	0.023825649	-1.266216594	-1.023722099	-1.039237696	1.190175568
XP_012247248.1	0.433852073	0.001609718	0.777571324	0.667661983	0.023825649	-1.266216594	-1.023722099	-1.039237696	1.190175568
XP_003492744.1	0.433435273	0.895764341	2.44E-05	0.000757188	0.504334619	1.016814346	1.588993185	-1.444269071	1.082012451
XP_003492744.1	0.433435273	0.558130815	0.001028615	0.000604856	0.43344659	1.016814346	1.588993185	-1.444269071	1.082012451
XP_003492744.1	0.433435273	0.584892736	0.000476182	0.000634444	0.609615022	1.016814346	1.588993185	-1.444269071	1.082012451
XP_012243864.1	0.433380767	0.908880651	0.011882644	0.661401045	0.079296796	-1.008907122	-1.174919674	1.034775938	-1.125409734
XP_012243864.1	0.433380767	0.424399087	0.000432472	0.580996974	0.048681941	-1.008907122	-1.174919674	1.034775938	-1.125409734
XP_012243864.1	0.433380767	0.895742539	0.000296491	0.579979544	0.002478544	-1.008907122	-1.174919674	1.034775938	-1.125409734
XP_012243864.1	0.433380767	0.757801559	0.161806611	0.916248383	0.067051366	-1.008907122	-1.174919674	1.034775938	-1.125409734
XP_012243864.1	0.433380767	0.777817614	0.01436803	0.763989504	0.016678194	-1.008907122	-1.174919674	1.034775938	-1.125409734
XP_003485652.1	0.43277094	0.307363606	2.38E-06	0.924365186	0.000160437	1.055704353	1.28749712	1.00672389	1.227762399
XP_003485652.1	0.43277094	0.359615956	0.000185161	0.606626469	0.032498198	1.055704353	1.28749712	1.00672389	1.227762399
XP_003488987.1	0.432661553	0.001450225	0.020828473	0.958389558	0.360264143	-1.189529837	-1.132104058	1.003993844	1.054921255
XP_003488987.1	0.432661553	0.00527658	0.003622086	0.258545129	3.23E-05	-1.189529837	-1.132104058	1.003993844	1.054921255
XP_003488987.1	0.432661553	0.624141643	0.764473253	0.965821962	0.45904319	-1.189529837	-1.132104058	1.003993844	1.054921255
XP_003488987.1	0.432661553	0.337458931	0.330242212	0.952209007	0.065616226	-1.189529837	-1.132104058	1.003993844	1.054921255
XP_003488987.1	0.432661553	0.134117695	0.269867974	0.841928061	0.917235455	-1.189529837	-1.132104058	1.003993844	1.054921255
XP_012245124.1	0.432611052	0.292142976	0.015233437	0.636730332	0.00013252	-1.072981585	1.168489879	1.037256101	1.300478635
XP_012245124.1	0.432611052	0.214826877	0.022353645	0.638052952	0.00427376	-1.072981585	1.168489879	1.037256101	1.300478635
XP_012245124.1	0.432611052	0.732368707	0.089715722	0.903842685	0.030149384	-1.072981585	1.168489879	1.037256101	1.300478635
XP_012245095.1	0.432011162	0.727332687	0.97288041	0.76435039	0.508136489	1.031700832	1.003202755	-1.030273666	-1.059540749
XP_003490541.1	0.43187523	0.000105571	1.20E-06	0.826757972	0.454685662	-1.302190303	-1.400380659	1.018863829	-1.055493353
XP_012239008.1	0.431791256	0.436273894	0.723139695	0.030378382	0.01099419	1.068396055	1.031935412	-1.193290955	-1.235452659
XP_012239008.1	0.431791256	0.561176558	0.233374289	0.023431086	0.099593428	1.068396055	1.031935412	-1.193290955	-1.235452659
XP_012239008.1	0.431791256	0.591197467	0.174236388	0.121798658	0.451794533	1.068396055	1.031935412	-1.193290955	-1.235452659
XP_012239008.1	0.431791256	0.851893976	0.141407103	0.025518538	0.349296602	1.068396055	1.031935412	-1.193290955	-1.235452659
XP_012239008.1	0.431791256	0.316950295	0.28994967	0.119530989	0.111733586	1.068396055	1.031935412	-1.193290955	-1.235452659
XP_012239008.1	0.431791256	0.48598321	0.222556152	0.282189773	0.113571143	1.068396055	1.031935412	-1.193290955	-1.235452659
XP_012243064.1	0.431721979	0.08338974	0.100646232	0.499214204	9.72E-05	-1.07547282	1.071390902	1.033025688	1.190305703
XP_012243064.1	0.431721979	0.395587717	0.529518586	0.275647026	0.007750545	-1.07547282	1.071390902	1.033025688	1.190305703
XP_012249127.1	0.431428924	0.974161961	1.40E-07	0.706486444	7.34E-08	-1.001900448	1.308647288	1.022243071	1.340297957
XP_012241102.1	0.431126526	0.599197297	0.001227238	0.418455482	0.000683186	-1.03156307	-1.191176319	-1.05029952	-1.212811851
XP_012241102.1	0.431126526	0.439622462	0.453358224	0.950533543	0.963409516	-1.03156307	-1.191176319	-1.05029952	-1.212811851
XP_012238584.1	0.431055944	0.728759123	0.014010007	0.772195984	0.01747364	-1.02751249	1.183778373	-1.025647289	1.185931144
XP_012238584.1	0.431055944	0.867210274	0.031953975	0.7134178	0.007380248	-1.02751249	1.183778373	-1.025647289	1.185931144
XP_012238584.1	0.431055944	0.54029924	0.763811718	0.962221665	0.322971644	-1.02751249	1.183778373	-1.025647289	1.185931144
XP_012238584.1	0.431055944	0.021187792	0.014000618	0.420526227	0.329174767	-1.02751249	1.183778373	-1.025647289	1.185931144
XP_003489592.1	0.430259758	9.85E-06	2.23E-06	0.009155961	0.02190138	-1.436351048	-1.466439552	1.226794037	1.201622596
XP_003489493.1	0.42993591	0.116943164	0.061637046	0.131916542	0.224640673	-1.153751548	-1.183850809	1.153196571	1.12387669
XP_003489493.1	0.42993591	0.014084785	0.032374355	0.006580225	0.003145616	-1.153751548	-1.183850809	1.153196571	1.12387669
XP_003488140.1	0.429748539	0.273585296	0.008730653	0.053132979	0.657361238	1.048479195	1.115461089	-1.086631262	-1.021380559
XP_003488140.1	0.429748539	0.485190765	0.242924533	0.064746492	0.167643549	1.048479195	1.115461089	-1.086631262	-1.021380559
XP_003491248.1	0.429731728	0.069493795	0.00167749	0.000102158	0.009437692	1.161130546	1.294592415	-1.391178579	-1.247759468
XP_003491248.1	0.429731728	0.478567461	0.018678634	0.000714092	0.071090715	1.161130546	1.294592415	-1.391178579	-1.247759468
XP_003491248.1	0.429731728	0.025199996	0.085778494	0.004274558	0.001125404	1.161130546	1.294592415	-1.391178579	-1.247759468
XP_003491248.1	0.429731728	0.605335464	0.011265954	1.63E-05	0.014128628	1.161130546	1.294592415	-1.391178579	-1.247759468
XP_003491248.1	0.429731728	0.320171064	0.307500148	0.008579581	0.010587442	1.161130546	1.294592415	-1.391178579	-1.247759468
XP_012241824.1	0.429656639	0.046675347	0.824264195	0.046709375	0.000358597	1.180102856	1.021168079	-1.185073236	-1.369518241
XP_012241824.1	0.429656639	0.029448777	0.080792223	0.201733556	0.088930782	1.180102856	1.021168079	-1.185073236	-1.369518241
XP_012241824.1	0.429656639	0.35433873	0.060747783	0.200622818	8.56E-05	1.180102856	1.021168079	-1.185073236	-1.369518241
XP_003488873.1	0.429565825	0.115728438	0.427374534	0.604974791	0.084361949	-1.05953885	1.030805457	-1.022627461	1.068012029
XP_003486454.1	0.429382789	0.014338185	8.64E-05	0.622282289	3.02E-09	-1.139876229	1.239448486	1.032030841	1.458071612
XP_003486454.1	0.429382789	0.020120454	0.000278668	0.717664819	2.64E-08	-1.139876229	1.239448486	1.032030841	1.458071612
XP_012246293.1	0.429037748	0.157516872	0.001324631	0.539361672	0.319883983	-1.051049854	-1.118165226	1.025051722	-1.037855489
XP_003485309.1	0.428907282	0.232292701	0.258541587	0.010930443	0.861296023	-1.061484845	1.057771764	-1.134193843	-1.010139881
XP_003485309.1	0.428907282	0.666158342	7.90E-06	0.001499876	0.07228471	-1.061484845	1.057771764	-1.134193843	-1.010139881
XP_003485309.1	0.428907282	0.357897148	0.21254292	0.169307719	0.093462091	-1.061484845	1.057771764	-1.134193843	-1.010139881
XP_003485309.1	0.428907282	0.294336724	0.060401592	0.370385504	0.088258728	-1.061484845	1.057771764	-1.134193843	-1.010139881
XP_003489534.1	0.428506677	0.362099589	0.025674819	0.899001949	0.001418322	-1.057064935	1.137881877	1.009987668	1.214828351
XP_003489534.1	0.428506677	0.195215566	0.033177887	0.652003767	0.000177316	-1.057064935	1.137881877	1.009987668	1.214828351
XP_012247110.1	0.428067108	0.276355124	0.443030325	0.131717976	0.000844255	1.060992908	-1.043348909	-1.086474501	-1.202711837
XP_012247110.1	0.428067108	0.824230678	0.454331687	0.966208491	0.362187614	1.060992908	-1.043348909	-1.086474501	-1.202711837
XP_003489934.1	0.427642766	0.002281605	0.000324138	0.01123801	1.17E-12	-1.210047305	1.252802322	1.173465242	1.77891472
XP_003493200.1	0.427245902	0.926029479	0.570932051	0.793473401	0.891849017	1.005614546	1.031089757	-1.016960862	1.008232485
XP_012243578.1	0.427167741	0.028222826	0.053858084	0.540750183	0.368102659	1.120152103	1.104867324	-1.037543846	-1.051897269
XP_012243578.1	0.427167741	0.007355611	0.511912493	0.248511429	0.002070362	1.120152103	1.104867324	-1.037543846	-1.051897269
XP_012243578.1	0.427167741	0.95993641	0.511890625	0.6835139	0.822488037	1.120152103	1.104867324	-1.037543846	-1.051897269
XP_003486322.1	0.427082048	0.158888774	0.747917497	0.49370086	0.013254661	1.124196288	-1.029764051	-1.066390711	-1.23451459
XP_003486322.1	0.427082048	0.444414166	0.159876222	0.301252773	0.001346601	1.124196288	-1.029764051	-1.066390711	-1.23451459
XP_012236191.1	0.427017948	0.000316548	3.34E-07	0.023516479	0.625281351	-1.29454754	-1.463681457	1.175257059	1.03945167
XP_012236191.1	0.427017948	0.000316548	3.34E-07	0.023516479	0.625281351	-1.29454754	-1.463681457	1.175257059	1.03945167
XP_003485630.1	0.426807063	0.5321788	0.356423339	0.080035589	0.881240807	-1.041041735	1.058674872	-1.113926329	-1.010708047
XP_003485630.1	0.426807063	0.654522467	0.173715049	0.073936624	0.375001428	-1.041041735	1.058674872	-1.113926329	-1.010708047
XP_003485630.1	0.426807063	0.842170473	0.253300033	0.189338999	0.689748779	-1.041041735	1.058674872	-1.113926329	-1.010708047
XP_003492243.1	0.426404629	0.875148872	0.000104243	0.604583867	0.002570091	1.010952598	1.258707213	-1.036426992	1.201310335
XP_003492243.1	0.426404629	0.349963113	7.22E-07	0.265795017	0.003248417	1.010952598	1.258707213	-1.036426992	1.201310335
XP_012241222.1	0.426229099	0.111423449	0.105116575	0.975137428	0.985991165	1.18801804	1.190831081	-1.004752554	-1.002379076
XP_012241222.1	0.426229099	0.103139715	0.003272087	0.431088728	0.722724941	1.18801804	1.190831081	-1.004752554	-1.002379076
XP_003486944.1	0.425881619	0.521966044	0.494511688	0.220948895	0.928902254	-1.047614356	1.050088536	-1.092054971	1.007355723
XP_003486944.1	0.425881619	0.030296144	0.762284537	0.02882388	0.000142153	-1.047614356	1.050088536	-1.092054971	1.007355723
XP_012246538.1	0.425543828	0.040217441	0.002003515	0.31547529	0.000147126	-1.088872251	1.137237502	-1.046751849	1.182998969
XP_012246538.1	0.425543828	0.198339785	0.61340553	0.974253309	0.516338852	-1.088872251	1.137237502	-1.046751849	1.182998969
XP_012246538.1	0.425543828	0.108622188	0.20163358	0.49491559	0.685748092	-1.088872251	1.137237502	-1.046751849	1.182998969
XP_012246538.1	0.425543828	0.100033023	0.330460567	0.637362805	0.254316642	-1.088872251	1.137237502	-1.046751849	1.182998969
XP_003489039.1	0.425102886	0.51517986	1.44E-08	0.025900727	2.08E-10	1.035173658	1.35964134	1.118685881	1.469329865
XP_003489039.1	0.425102886	0.936566512	1.76E-06	0.069091377	7.15E-09	1.035173658	1.35964134	1.118685881	1.469329865
XP_003489039.1	0.425102886	0.265705978	2.72E-06	0.245834425	4.93E-06	1.035173658	1.35964134	1.118685881	1.469329865
XP_012237077.1	0.424903233	2.16E-07	4.31E-25	2.36E-13	0.018170877	1.348937091	2.434428981	-1.586430894	1.137586041
XP_012237077.1	0.424903233	1.62E-08	1.58E-23	2.20E-10	0.039391194	1.348937091	2.434428981	-1.586430894	1.137586041
XP_012241248.1	0.424869032	0.027721846	0.167676547	0.259980538	1.02E-05	-1.173177399	1.106916899	1.092331886	1.418512989
XP_012241248.1	0.424869032	0.027721846	0.167676547	0.259980538	1.02E-05	-1.173177399	1.106916899	1.092331886	1.418512989
XP_012250251.1	0.424751208	0.243434365	0.512959517	0.255487395	0.099249878	1.036100829	1.020805186	-1.03686619	-1.05240249
XP_012245848.1	0.424046179	0.019332095	0.922721705	0.838143249	0.016741896	-1.169147054	-1.007614812	1.018078975	1.181288743
XP_012245848.1	0.424046179	0.35335863	0.58183187	0.906522842	0.636426901	-1.169147054	-1.007614812	1.018078975	1.181288743
XP_012245848.1	0.424046179	0.023200341	0.00249507	0.499661046	2.90E-05	-1.169147054	-1.007614812	1.018078975	1.181288743
XP_003485688.1	0.424016153	0.325399569	0.021993493	0.274562739	0.95266244	-1.04555766	-1.104206853	1.05274285	-1.003182967
XP_012240379.1	0.423133319	0.989431636	0.706734472	0.160729917	0.072594946	1.00116524	1.029372328	1.108492955	1.139723921
XP_012240379.1	0.423133319	0.627471542	0.198781492	0.038476587	0.203923274	1.00116524	1.029372328	1.108492955	1.139723921
XP_003489956.1	0.422988732	0.164101555	0.021609478	0.65448096	0.182621198	-1.095434852	-1.158812243	-1.035358838	-1.095260476
