id	ortho	b.gamma	gamma
Bimp08585	GB45567	0.560001917	-0.689839869
Bimp09455	GB47882	0.325300344	-0.426493027
Bimp08791	GB41691	0.752748971	-0.402651399
Bimp00004	GB50927	0.500619634	0.312904466
Bimp00639	GB49837	0.49960838	-0.25874514
Bimp13412	GB40666	1.866993408	4.207354911
Bimp13069	GB48482	0.753741989	-0.257775769
Bimp12710	GB40784	0.054470982	0.199693928
Bimp03330	GB47831	1.722368301	-0.039605823
Bimp12228	GB43133	1.045629226	-0.408439145
Bimp07799	GB46458	0.540120954	-0.135998118
Bimp12002	GB53023	0.828026956	-0.079372377
Bimp12291	GB43920	0.193509644	0.976703693
Bimp08892	GB50985	-0.56975292	-0.032771349
Bimp13256	GB41859	0.748439838	-0.017058553
Bimp04280	GB47752	0.652957591	0.649719302
Bimp07287	GB53146	0.505993361	-0.476908911
Bimp07170	GB51369	-0.053442247	-0.237236594
Bimp11983	GB51479	0.254299949	0.067545659
Bimp01711	GB43706	0.507232104	0.260724913
Bimp13804	GB51439	0.966231136	0.375633635
Bimp10136	GB47816	0.007686534	-0.262006053
Bimp12917	GB49175	0.872630939	-0.239797158
Bimp12829	GB52323	0.385466737	-0.694562487
Bimp12934	GB44782	0.914312463	-0.106894612
Bimp10322	GB42233	-0.223163829	0.002287666
Bimp00899	GB50757	0.322036375	0.718741672
Bimp01392	GB46333	-0.150793172	0.04989975
Bimp00461	GB46007	-0.686952622	0.381119944
Bimp01901	GB45399	0.451916703	0.492912467
Bimp01356	GB45350	0.12982627	-0.224485122
Bimp11921	GB46143	0.563736047	0.453095917
Bimp09088	GB51672	0.460441217	1.466210471
Bimp02688	GB50257	-0.242194668	-0.028276142
Bimp09402	GB47327	0.637960359	0.463448066
Bimp01508	GB52229	0.126261533	-0.496789207
Bimp10370	GB53958	0.161781374	-0.140778358
Bimp02885	GB43690	1.597324792	-0.210999436
Bimp09868	GB49331	1.916718523	0.638563249
Bimp05722	GB52429	0.546128219	-0.41412429
Bimp09933	GB54446	0.106814684	1.832038716
Bimp00964	GB53716	1.253257955	0.097315661
Bimp03037	GB45062	0.214332131	0.053927945
Bimp13177	GB45542	0.365369158	0.243695773
Bimp02359	GB40948	0.370679792	-0.121855492
Bimp03524	GB42140	0.036899352	-0.550768375
Bimp04105	GB43118	0.231517047	1.116439503
Bimp02858	GB48143	0.290163866	-0.378724028
Bimp05715	GB52469	0.895681443	0.832983272
Bimp08514	GB52863	1.302905481	#N/A
Bimp05435	GB41235	0.776230989	0.387813054
Bimp05628	GB42261	0.448031509	-0.248747477
Bimp10213	GB43625	-0.663985514	0.119780979
Bimp13032	GB43280	-0.282309665	0.253308998
Bimp07697	GB49819	1.036841088	#N/A
Bimp12856	GB53086	1.530469787	0.079848182
Bimp11770	GB46320	1.005425786	-0.500263333
Bimp08849	GB52283	0.190741213	-0.15420282
Bimp03757	GB44891	0.594909935	0.04858564
Bimp06481	GB45354	0.169043001	-0.448198606
Bimp09018	GB41986	0.003933659	0.318513623
Bimp07323	GB53154	0.458965431	-0.042173663
Bimp09121	GB41758	0.295746219	0.338916389
Bimp00122	GB49356	0.261385385	-0.723120244
Bimp13590	GB41848	0.824419436	-0.488500938
Bimp01910	GB45377	0.770149741	0.132089338
Bimp11993	GB44049	-0.505983879	-0.322579178
Bimp03252	GB50586	-0.853827554	-0.193166452
Bimp14059	GB47467	1.1275407	0.087250651
Bimp11910	GB56004	0.858772277	-0.407691751
Bimp04866	GB42838	0.112960625	-0.310126645
Bimp02252	GB46927	1.446984092	-0.564870424
Bimp03578	GB42411	-0.01208592	0.884767505
Bimp08893	GB50986	1.082713487	1.310261541
Bimp09631	GB44598	0.079744026	-0.469614836
Bimp12059	GB50216	0.671278875	0.004906361
Bimp05003	GB54281	0.210939882	1.047144183
Bimp11010	GB50689	0.904580778	0.029341423
Bimp07907	GB54510	0.166632672	-0.355726352
Bimp00814	GB54141	0.087666106	-0.453021852
Bimp06373	GB40773	0.160015041	-0.636160467
Bimp01040	GB42786	0.30805725	0.04249627
Bimp08100	GB45944	0.116956192	-0.590353582
Bimp02129	GB40461	0.907540029	-0.731319594
Bimp09782	GB40022	1.348984701	-0.188137689
Bimp11283	GB49789	0.51680701	0.7352248
Bimp14221	GB52015	1.015776041	0.251210894
Bimp11575	GB48674	-0.273679683	0.500947995
Bimp01998	GB44842	0.356616238	-0.115687542
Bimp04402	GB53105	0.027282318	1.052767944
Bimp00788	GB52810	0.257695147	0.696441581
Bimp01922	GB55724	0.766563737	-0.687808394
Bimp02791	GB55163	0.349925546	0.81987401
Bimp01719	GB43729	-0.143176631	0.096107318
Bimp04682	GB42621	0.247663546	0.106942781
Bimp12237	GB44879	0.378855256	0.112737872
Bimp09668	GB47193	-0.141375358	-0.459613416
Bimp04351	GB50874	0.33401901	0.229722757
Bimp05326	GB40431	1.007308263	-0.253160328
Bimp10674	GB40207	-0.151367154	-0.056589597
Bimp03245	GB46209	0.021874422	-0.089762841
Bimp00081	GB42812	-0.091869655	0.362892378
Bimp06710	GB55374	0.192223237	0.92253365
Bimp09831	GB46761	0.044700122	-0.890067032
Bimp01490	GB53191	0.15480077	0.069655648
Bimp14173	GB46289	2.494476656	-0.366942303
Bimp10407	GB52085	2.001888918	0.229497904
Bimp13023	GB51085	2.187535409	0.258803818
Bimp03431	GB40155	-0.4133613	-0.618828091
Bimp03052	GB49649	1.324449329	1.310702862
Bimp03313	GB47593	0.101848542	-0.258418989
Bimp05472	GB47636	0.200590253	-0.323003728
Bimp02745	GB50030	0.972930256	-0.037475834
Bimp07929	GB41897	0.153511802	0.044379084
Bimp12750	GB55559	-0.293528239	-0.713612352
Bimp05914	GB40561	0.644061896	-0.749675318
Bimp11783	GB47214	0.823646258	-0.583296414
Bimp13343	GB54763	-0.38566406	0.107036214
Bimp05313	GB40491	0.638924368	-0.002825595
Bimp11585	GB52659	0.602957191	-0.207609909
Bimp10804	GB44976	0.193301074	0.002612203
Bimp06983	GB51271	0.405928635	-0.22845053
Bimp00550	GB52742	0.114223387	-0.194056974
Bimp14209	GB49339	0.68414832	-0.124985233
Bimp07633	GB49158	0.469176696	-0.260108524
Bimp09861	GB49326	0.839257123	0.671060744
Bimp13191	GB51114	1.455320983	1.120207141
Bimp06368	GB40804	0.349544324	0.183281467
Bimp10279	GB52727	0.313758848	-0.381707378
Bimp11095	GB52923	0.548139589	2.806676003
Bimp13916	GB50282	0.019734641	0.240049679
Bimp14212	GB49017	-0.029177189	-0.045274621
Bimp01335	GB54693	0.448324877	0.570834085
Bimp07182	GB51728	1.075191313	-0.177240374
Bimp01992	GB44850	0.232719833	0.558204655
Bimp11973	GB41841	0.956504989	0.691624381
Bimp10949	GB48223	0.231117628	-0.96167397
Bimp07342	GB48085	0.277111727	-0.386212943
Bimp03896	GB41175	0.378939516	0.549574587
Bimp01930	GB55703	0.197405369	0.101657629
Bimp12932	GB46430	0.558357104	-0.298861188
Bimp01512	GB40934	0.494149946	-0.265111644
Bimp00299	GB43660	0.47086001	-0.155816045
Bimp09233	GB43762	0.13234571	#N/A
Bimp12549	GB41141	-0.165845361	-0.654785153
Bimp04136	GB43365	0.662010523	0.628993144
Bimp08305	GB55304	0.17727289	1.683931006
Bimp07733	GB42376	0.500794286	0.225309842
Bimp03886	GB43921	0.62374808	-0.007404476
Bimp12979	GB47427	0.68730641	-0.400766222
Bimp06029	GB43468	0.262743859	0.074026804
Bimp10164	GB41796	1.058485697	-0.263611404
Bimp01315	GB45424	0.17324751	0.043038897
Bimp13007	GB44180	-0.174759955	-0.710939498
Bimp03823	GB43989	0.786551363	0.401664559
Bimp00493	GB46050	0.573645803	-0.435807443
Bimp03739	GB45283	0.598508878	0.252766792
Bimp09028	GB41975	0.160383553	-0.461822847
Bimp01850	GB46112	0.909887775	3.944311107
Bimp04181	GB52520	0.207061	-0.124158427
Bimp13022	GB50457	0.136480529	-0.559231053
Bimp04227	GB48431	0.551713501	-0.57768406
Bimp13174	GB45593	-0.049182893	-0.541875841
Bimp09763	GB50944	0.463247231	0.108822123
Bimp00742	GB54208	0.252056962	0.072227832
Bimp02075	GB41846	0.846194166	0.063698945
Bimp03973	GB44257	0.464189667	-0.551204876
Bimp10515	GB40831	2.204607953	5.388329349
Bimp03335	GB51955	0.469650303	-0.074530581
Bimp12837	GB55870	-0.246173616	-0.087062025
Bimp00244	GB45887	0.943007159	-0.477653083
Bimp13227	GB52060	-0.069845538	-0.228413017
Bimp10086	GB47040	0.975278925	0.865745412
Bimp12595	GB44932	-0.098275159	-0.124293833
Bimp00974	GB53723	0.443213374	0.37611758
Bimp09260	GB49038	0.443905581	-0.257953795
Bimp06936	GB40362	0.652550248	-0.214260274
Bimp13817	GB50887	0.616883962	2.378926915
Bimp05025	GB54250	0.647684124	-0.001326552
Bimp12295	GB43914	-0.121952205	-0.076202567
Bimp12968	GB46706	0.342423578	-0.413045989
Bimp12499	GB50901	0.535261286	0.620632741
Bimp09939	GB54449	0.258193678	-0.098893973
Bimp03932	GB46266	0.07274058	-0.564304807
Bimp13347	GB54743	1.52597118	0.674943275
Bimp12803	GB40545	0.436576122	-0.249616346
Bimp01686	GB56025	1.092328095	-0.426487041
Bimp13724	GB54996	1.00923386	-0.013585199
Bimp01736	GB49048	-0.15906528	0.14070536
Bimp00569	GB54181	0.300908583	-0.759610392
Bimp07747	GB46657	0.558351232	-0.095416292
Bimp13899	GB52598	2.494053844	1.008851403
Bimp08066	GB54373	0.179343054	-0.066301762
Bimp00124	GB49355	0.229379231	-0.484691927
Bimp02749	GB50206	0.416395046	0.399087568
Bimp11792	GB47295	0.704664417	1.643385694
Bimp06999	GB40684	0.06225589	0.562354916
Bimp12791	GB46543	0.166649456	0.370200253
Bimp06139	GB40268	2.59551847	-0.845598286
Bimp05593	GB43502	2.449992498	-0.404156572
Bimp12350	GB51080	1.664249662	-0.651215215
Bimp04961	GB55978	1.462906058	-0.120780941
Bimp13416	GB40656	1.089815502	-0.114897679
Bimp12833	GB52151	0.397497391	0.514050132
Bimp07338	GB42385	1.559869193	0.433761553
Bimp10048	GB45678	0.145662407	-0.279965939
Bimp12921	GB49166	0.292382223	0.629358025
Bimp07412	GB41459	1.743498903	3.074991283
Bimp05518	GB40754	1.070407645	2.0284455
Bimp05171	GB44440	-0.141455217	-0.622247069
Bimp11193	GB42161	0.740563093	0.346329825
Bimp04013	GB51394	0.190554357	-0.112333466
Bimp12469	GB42862	0.346512951	-0.029155205
Bimp00975	GB53656	0.550952433	-0.648033809
Bimp09036	GB51707	0.539187484	-0.619664344
Bimp07569	GB46681	-0.029089034	-0.064995242
Bimp11463	GB40147	-0.293514044	0.448555707
Bimp11957	GB44836	0.515269127	-0.453725018
Bimp04427	GB44207	-0.224388334	0.492663818
Bimp12651	GB48709	-0.179267568	0.430796652
Bimp12744	GB50077	0.177357957	-0.085053317
Bimp05033	GB48384	0.604031141	-0.485748839
Bimp02511	GB53867	0.339244355	1.032265999
Bimp02000	GB44841	0.600021966	-0.271007802
Bimp05585	GB43507	-0.155346829	0.344464253
Bimp05762	GB54982	0.182166306	-0.010036139
Bimp05948	GB43443	0.612480015	-0.271320816
Bimp07145	GB52209	0.18735792	1.180788291
Bimp05295	GB40412	0.677096117	0.521078908
Bimp06069	GB55484	0.120860291	0.002881001
Bimp06644	GB55422	0.532530495	0.275764819
Bimp12095	GB46520	0.128765862	-0.527708827
Bimp01637	GB51000	-0.348834632	0.411940927
Bimp09652	GB45551	0.156349127	-0.197337024
Bimp05168	GB44678	0.330942752	-0.531086217
Bimp01859	GB46147	0.603067503	-0.090947487
Bimp01530	GB43963	2.415726242	0.523388364
Bimp00934	GB53681	1.427442538	0.845563381
Bimp06796	GB49090	0.953872933	-0.375364612
Bimp05401	GB55849	1.029997289	0.991462204
Bimp07383	GB52927	0.839429391	1.295420304
Bimp13895	GB52104	1.238967952	0.874564808
Bimp09005	GB50537	1.131833016	-0.002989729
Bimp08258	GB47463	0.244199109	-0.500162409
Bimp04027	GB42529	0.399045149	-0.054327122
Bimp07803	GB46460	0.167040509	-0.312665984
Bimp09145	GB41882	0.240727293	-0.40039207
Bimp09648	GB45540	0.511172042	-0.363934832
Bimp14039	GB54812	-0.282718336	-0.66796456
Bimp04658	GB42604	0.397880034	0.019670704
Bimp04281	GB47660	0.440967854	-0.482674019
Bimp06311	GB52164	0.447026514	-0.327946719
Bimp09595	GB45850	0.507430452	1.005934508
Bimp07849	GB44726	0.80357504	0.355160374
Bimp03999	GB51414	0.08803814	-0.120140995
Bimp02134	GB41912	0.99126899	0.68995761
Bimp00063	GB53395	2.435808225	0.098032225
Bimp03602	GB44280	0.444897898	0.953397563
Bimp02997	GB45138	0.537343887	0.462012893
Bimp10788	GB44969	0.677805944	0.325177473
Bimp09104	GB51689	0.508619808	0.028371679
Bimp12129	GB42884	0.104145806	0.262043416
Bimp05130	GB45632	1.571073538	0.36528922
Bimp00536	GB43780	0.015560153	1.896371693
Bimp10763	GB45788	1.472294326	-0.124816502
Bimp09757	GB51103	0.21904913	-0.043776204
Bimp06878	GB46536	0.451098719	0.161109736
Bimp12311	GB51400	0.388762948	-0.114702755
Bimp02292	GB51482	-0.30229563	0.473182137
Bimp10361	GB53939	0.250664007	-0.165139616
Bimp12584	GB40747	-0.351953245	0.15795376
Bimp00281	GB45818	0.411712338	-0.086469721
Bimp12541	GB41922	0.677786123	0.467063603
Bimp02710	GB50232	0.949608034	-0.692729772
Bimp04591	GB51644	1.384693493	-0.22506567
Bimp03401	GB41214	0.043638598	0.483626133
Bimp07988	GB48059	-0.493870102	0.198601115
Bimp08898	GB50990	0.377648233	-0.207977988
Bimp01263	GB50346	0.346476781	-0.042749382
Bimp01468	GB42659	-0.074503647	-0.068429655
Bimp04217	GB48344	0.479277932	1.118303048
Bimp07161	GB53580	2.310027953	0.141800155
Bimp03289	GB51155	0.462943524	1.914953998
Bimp11998	GB44186	0.478361801	-0.801921166
Bimp12763	GB55592	0.399274014	0.933481256
Bimp09390	GB46673	0.398480568	0.059074691
Bimp12940	GB46463	-0.003434716	#N/A
Bimp00820	GB54410	2.684051106	0.774428389
Bimp10849	GB49924	0.250088916	0.079204567
Bimp08676	GB53908	-0.082643155	-0.247334078
Bimp12244	GB48827	0.565722446	-0.062066112
Bimp14108	GB53915	1.347503097	2.42385192
Bimp05270	GB43890	0.137481168	-0.108750818
Bimp13509	GB47199	0.338723857	-0.621389992
Bimp13782	GB52532	0.639784563	0.174152272
Bimp01535	GB49750	0.964756408	2.305405107
Bimp12111	GB50332	0.159602269	-0.404089061
Bimp03260	GB50527	-0.291689316	1.537904293
Bimp08334	GB51607	-0.230049787	-0.422543014
Bimp09031	GB41977	0.097130692	-0.017070404
Bimp08754	GB48471	0.95489395	-0.014604213
Bimp05332	GB40439	-0.018295269	-0.29745822
Bimp08661	GB53971	0.25908919	-0.137314818
Bimp13379	GB55371	1.235651111	-0.412136886
Bimp02832	GB41031	0.934345153	-0.267837585
Bimp11670	GB46059	-0.031175399	-0.151689263
Bimp12846	GB48040	1.65112786	#N/A
Bimp01926	GB55722	0.213559544	1.224081972
Bimp01785	GB51863	1.327624311	0.441723367
Bimp05137	GB45638	-0.188471526	0.021742641
Bimp11860	GB53437	0.216121378	0.070000917
Bimp04999	GB54294	0.42227259	0.52286582
Bimp06529	GB50158	1.652833766	-0.009684705
Bimp01325	GB45369	0.3944989	-0.198326925
Bimp00991	GB41516	-0.442719398	-0.290499254
Bimp11549	GB41724	0.325996994	0.183765515
Bimp05958	GB43427	0.579401374	0.064783471
Bimp07096	GB52196	0.134853335	1.343737268
Bimp06173	GB52604	0.065148436	0.256686634
Bimp08790	GB41654	0.325238744	-0.069833686
Bimp04984	GB54297	0.190794957	0.252297906
Bimp03976	GB42555	0.125848041	0.445685297
Bimp07275	GB53138	1.125559903	0.234190481
Bimp10975	GB48254	0.286706215	0.205923507
Bimp00117	GB49348	-0.039815932	0.058286551
Bimp11642	GB49443	0.468727587	-0.658920751
Bimp00018	GB48776	0.018111366	-0.105798925
Bimp00389	GB50098	0.534792838	0.316341079
Bimp04113	GB43124	0.512469012	-0.20608671
Bimp09562	GB49558	1.10225418	-0.560652233
Bimp07642	GB49169	0.612377744	1.472906678
Bimp11636	GB45810	0.373730528	0.674526521
Bimp13192	GB51115	0.940948453	0.847365131
Bimp05661	GB43105	-0.068858022	-0.33856475
Bimp13605	GB44044	0.228970642	-0.616207944
Bimp11178	GB40085	0.745148831	0.645061782
Bimp04622	GB46741	-0.132126592	-0.36198218
Bimp05999	GB48697	1.684239041	0.323209732
Bimp04099	GB43114	1.062609468	-0.038609149
Bimp02269	GB46889	1.439354603	-0.288694534
Bimp04882	GB46980	0.656769926	-0.114184231
Bimp14170	GB48645	0.735889678	-0.068203637
Bimp03840	GB55016	0.410421527	0.278021277
Bimp12064	GB50209	-0.250913723	-0.233872241
Bimp12629	GB54985	1.338472569	-0.312514685
Bimp01495	GB53189	0.116818553	-0.938373376
Bimp13271	GB42231	1.875879551	-0.422755159
Bimp14205	GB47651	0.854319984	-0.944409595
Bimp03107	GB42582	0.004303296	1.514991309
Bimp09938	GB54427	0.831478066	-0.56141895
Bimp08159	GB42072	0.690547838	2.41670452
Bimp10786	GB45197	1.288882263	-0.437822248
Bimp01809	GB53846	0.387572473	-0.266181431
Bimp03910	GB41179	1.048585087	0.872054194
Bimp02766	GB50193	0.475337981	-1.004926216
Bimp11765	GB44460	-0.537347454	0.780980277
Bimp06504	GB50144	0.993085288	-0.446083229
Bimp08067	GB54340	1.0527319	0.887878936
Bimp06749	GB50850	0.128110654	-0.333502289
Bimp14105	GB49653	1.219067514	-0.097374968
Bimp05668	GB43218	0.572702325	-0.648266735
Bimp06750	GB50725	0.364733367	-0.380385858
Bimp07317	GB53162	0.776061359	-0.112192004
Bimp06643	GB55423	1.430733105	0.859925306
Bimp13477	GB54153	0.918943304	0.006916861
Bimp07215	GB43621	-0.286836027	-0.350764756
Bimp09594	GB45848	0.997319258	1.114708767
Bimp03394	GB41263	-0.239926957	-0.205803939
Bimp05660	GB43106	0.531265693	-0.198429337
Bimp05063	GB48411	0.221925613	-0.098405265
Bimp00917	GB50811	0.557566117	0.035600232
Bimp02594	GB49311	-0.327976365	0.864156438
Bimp07850	GB44799	0.051695697	1.738153663
Bimp09447	GB52390	0.875907973	2.554607793
Bimp08017	GB40301	0.355062076	-0.287187442
Bimp04010	GB51396	0.650330223	0.317059466
Bimp03116	GB42577	0.687453977	0.404030082
Bimp11928	GB41390	0.418977714	0.336650188
Bimp06474	GB42930	-0.008685019	-0.326140482
Bimp05627	GB42262	-0.4602657	0.49838512
Bimp07098	GB52194	-0.1628779	0.168473187
Bimp02606	GB49413	0.25649428	-0.233951169
Bimp14199	GB55914	0.280205415	-0.191472355
Bimp07341	GB48086	0.500542827	-0.580836461
Bimp13788	GB53249	-0.222118669	0.347359242
Bimp02012	GB42748	0.745778951	0.065570996
Bimp05434	GB41232	0.553677023	0.207608342
Bimp01283	GB49597	1.018504809	-0.613897621
Bimp08652	GB40556	0.465795341	-0.73407062
Bimp11691	GB54044	-0.010911213	-0.470799372
Bimp09428	GB49727	-0.256301689	0.405308781
Bimp01660	GB52645	0.725092225	-0.532928682
Bimp02671	GB40231	-0.294958142	-0.144929886
Bimp05342	GB52825	0.792761059	0.270406908
Bimp13718	GB45295	1.383381227	-0.381452843
Bimp01288	GB42983	0.374991674	0.434777586
Bimp09812	GB55479	0.783802595	-0.102514186
Bimp05768	GB54978	0.844769939	-0.092555162
Bimp00190	GB52493	0.359975943	0.191173652
Bimp09664	GB47195	1.162243393	-0.390226121
Bimp02764	GB50194	0.233526948	-0.177030778
Bimp12971	GB45511	-0.065249574	-0.082105262
Bimp00888	GB43389	0.510974196	-0.132792072
Bimp08351	GB49264	-0.347026493	-0.236252786
Bimp13216	GB54687	0.14741369	0.331909568
Bimp03853	GB55010	-0.050207169	-0.644194296
Bimp05136	GB45737	0.197091174	-0.128510009
Bimp06248	GB41485	0.949824581	0.154567545
Bimp04955	GB40568	0.83904276	#N/A
Bimp02071	GB41824	0.808069955	-0.215712161
Bimp06460	GB45464	0.807304112	1.129043337
Bimp12162	GB46987	-0.085727444	-0.190068582
Bimp12423	GB40894	1.765890892	0.354014893
Bimp09755	GB50951	0.242598427	0.113289432
Bimp08815	GB51764	0.870667089	1.673598965
Bimp12939	GB46495	1.249969506	-0.451342639
Bimp11809	GB45368	-0.130898491	-0.687329932
Bimp05445	GB46123	0.743817646	-0.423265424
Bimp08711	GB42318	0.919638739	0.301087201
Bimp13049	GB50626	0.914391815	-0.376442784
Bimp00992	GB41419	1.566621497	-0.865205895
Bimp13615	GB40519	0.296165836	-0.467232323
Bimp11517	GB41703	1.044201683	-0.225957133
Bimp00064	GB53373	0.712694606	0.524902998
Bimp09864	GB49329	0.296564754	-0.123196753
Bimp06725	GB49678	0.594887996	#N/A
Bimp10790	GB44970	-0.045640625	-0.809096195
Bimp02216	GB47826	0.013624802	0.107150357
Bimp10076	GB50272	0.468467776	-0.887042308
Bimp06950	GB42917	-0.246649778	-0.110016233
Bimp12602	GB45221	1.001707538	0.205985033
Bimp03062	GB47161	0.491627186	-0.040009865
Bimp07131	GB45078	2.294642145	0.936485577
Bimp10444	GB51129	0.898031034	0.14496092
Bimp12222	GB44355	0.397983439	0.091133936
Bimp03768	GB44897	0.731807525	0.178604634
Bimp04362	GB48806	0.291954944	0.748675043
Bimp02913	GB46420	0.145039021	-0.025599519
Bimp09929	GB54435	1.119902047	-0.169942255
Bimp10499	GB54835	0.101459175	0.522806345
Bimp12171	GB52255	0.597043172	-0.585765685
Bimp13603	GB44097	0.968718561	-0.120678438
Bimp12995	GB51593	1.448702076	1.325597473
Bimp00474	GB41927	0.432701963	#N/A
Bimp06911	GB49248	-0.370997375	0.028971224
Bimp02333	GB47319	0.414453175	-0.066815789
Bimp14117	GB51242	-0.163820214	0.25548411
Bimp00506	GB46038	0.215301242	-0.253108048
Bimp13998	GB41677	0.539628849	-0.14115155
Bimp08058	GB54345	1.413446954	0.111614062
Bimp13372	GB50554	0.731894719	-0.459118364
Bimp10181	GB41815	0.453325075	0.453880904
Bimp05148	GB44425	0.811121805	0.241081578
Bimp12569	GB55777	0.294429939	-0.124905128
Bimp06238	GB41491	0.645460117	-0.425452499
Bimp12470	GB42856	0.628568494	1.524623923
Bimp01481	GB53236	0.696062591	-0.479916313
Bimp09348	GB42083	1.080453566	0.856347116
Bimp02019	GB42742	0.76365364	0.083503627
Bimp01625	GB51048	0.274874368	0.914008262
Bimp05846	GB49262	0.597944254	1.511659226
Bimp12922	GB53836	0.304161326	0.460139878
Bimp04718	GB42776	0.296158971	-0.368920412
Bimp01813	GB47046	0.393517882	1.601514107
Bimp14089	GB53419	0.875322128	0.558442565
Bimp00926	GB50825	0.385389377	1.185009853
Bimp13842	GB51498	0.725067003	-0.072623084
Bimp07212	GB43575	1.095423314	1.116168537
Bimp01379	GB45459	0.046142792	-0.454033207
Bimp00901	GB50756	0.83437644	-0.826675345
Bimp04719	GB42775	0.102715301	-0.611587243
Bimp08375	GB50411	0.618531661	-0.510350671
Bimp12655	GB55511	0.472585954	1.028155712
